total_flops,total_params,array_size,precision_val,batch_size,clock_ghz,latency_ms,power_w,memory_mb,throughput_ops_s,data_source
4696186728.8710165,145299702.40824717,32,16,4,1.110255607315244,5.742763321210038,7.3787105354977305,440.19353381099614,3271029270195.658,synthetic
10100044129.476545,100043466.78661363,12,8,2,1.5147508324920504,20.81361075020201,13.060853156271348,161.59018126170133,970523015030.2987,synthetic
9953158498.024395,122845334.29083832,12,16,16,1.779483528891185,259.4541235012818,12.621802030314335,374.65705907851606,613790730397.0969,synthetic
60581441208.1648,43180948.04152103,32,16,4,1.9621062694493667,56.38510757647544,63.23333131182937,159.1342451312368,4297690919610.1367,synthetic
72226978517.59068,68838758.1974093,4,32,1,2.210485987825655,964.1868560690293,68.53466660261464,457.17092889009217,74909731514.13684,synthetic
35905457820.6551,65479278.63201439,8,8,8,0.9167515436253137,1369.7632178610538,30.33893172048515,252.19386984738847,209703150748.77286,synthetic
21583358008.62614,24407784.826490216,4,16,8,2.269018091502972,1918.3845627571395,24.77112181450438,117.85318305098947,90006387364.19405,synthetic
71011730439.19057,90291551.84684896,32,8,16,1.37119878260645,133.48454059612982,76.50589373983142,219.4570349951676,8511754859049.132,synthetic
1178170807.4182692,112102121.64144717,4,16,2,0.9060690891708858,63.33041237389111,1.654462099216286,358.07423222708906,37207109925.7199,synthetic
78790419630.2346,70319248.08360189,12,16,8,2.118723836550525,781.2912671559867,74.58977252883686,206.77869855583916,806771281773.4993,synthetic
71590720081.99507,137580601.26689819,24,32,1,0.9497590251850756,58.7253529270872,75.69083399851793,708.7299972268049,1219076881000.2961,synthetic
57128360653.11455,63129900.97193222,16,32,2,1.3979432972555101,156.34821667342632,60.72232204842823,292.57162269739774,730783655466.2072,synthetic
1804473042.2089386,90907829.58532241,24,8,1,1.1972108838957825,0.5942041286832668,4.763208031020099,208.50342030934485,3036789808592.5127,synthetic
37036028163.836136,75017443.82287586,8,32,1,1.1689298325808413,280.7568525698271,36.72337574563216,396.9429567410137,131914957105.54346,synthetic
64009322415.66745,114389381.46671274,16,16,1,2.2450067229757567,48.47813459426493,61.57958056183847,384.53495336401454,1320375112437.5957,synthetic
73380238134.67685,24361496.093441956,24,32,4,1.576072932960227,135.85036388195,81.18633820288713,257.6576766559125,2160619553391.6167,synthetic
15298118890.759796,127069958.80219674,4,32,4,1.3226666573840926,1443.8440151220307,17.404765983165703,539.5006317659313,42381638821.19034,synthetic
56646988075.79473,127285343.37822995,24,16,16,0.9028169398630566,445.1296093973773,60.056165510769745,385.23617046433867,2036152594835.7996,synthetic
22550498142.911774,115466152.07900158,8,32,1,1.3851966564277092,113.42798162632899,21.08337240338684,621.8381968127289,198808951896.9042,synthetic
15656006100.241018,83603970.02979189,16,16,4,2.057135615783183,37.09582974390892,16.47492727089563,290.84416541174244,1688168854377.6768,synthetic
79870321979.72801,30899144.97369063,4,8,16,1.01379560614885,17417.89704136054,88.90509336488753,111.46618416138479,73368509909.15189,synthetic
22867966295.7267,52230671.947439864,16,16,8,2.026030534604171,122.3741757188355,29.45852268336277,284.24897680388494,1494953729340.2612,synthetic
13009936648.49287,64202552.36722361,8,8,4,2.174175767710542,91.22320236836256,16.304634414668143,212.37034620179332,570466123123.294,synthetic
13893938287.00856,23709335.564571116,8,8,1,1.9662520498767264,26.83279444375865,14.579179936096043,80.38955025267931,517796918846.0843,synthetic
46190917234.31873,13312518.030918246,24,16,8,2.197114198605661,99.46411538162002,44.47628030495401,163.00987824535153,3715182470147.77,synthetic
65623574496.61252,131698174.95577385,8,8,8,2.4223908004386585,760.8256421468071,79.32389582759663,286.39925065476444,690024845234.6451,synthetic
19122302931.051716,117799894.79006876,12,32,1,1.6988915751799105,43.47594220723838,21.81332288205049,591.5595327362377,439836423553.5305,synthetic
33405671107.57767,10389422.378785877,24,16,2,1.9451485684148886,21.415257593440728,35.28462307176838,124.73637815312757,3119801007465.769,synthetic
38624287244.07241,133386110.85935186,12,32,1,1.2555064994625325,66.16076857222687,45.01924922820879,581.3855922343481,583794415899.3069,synthetic
62822494433.457695,31637950.28879693,32,32,1,2.274411277687392,14.879038746403001,62.89471887348611,282.9850714020003,4222214586855.955,synthetic
33041759904.986595,29636394.59239877,8,32,8,2.270171535687834,1023.8272090005969,28.996457054192813,220.31711485639403,258182315254.0759,synthetic
12192570500.313627,95727844.17420457,8,32,1,1.1537852182592196,99.27504271891418,13.172077494308077,471.30925999150503,122816069037.97044,synthetic
75641299633.324,25134607.91843868,8,32,4,0.8187213204593045,2930.6343842119013,87.13443163000399,147.5463351806593,103242219556.04369,synthetic
69764946874.50166,127637696.581689,8,32,4,2.2313571780642225,1132.8884301448456,63.081223748823355,676.6969795966543,246325922370.24384,synthetic
55072842692.48036,67816314.29696542,12,16,4,1.2078610465664965,470.7209487679381,58.085408174249096,221.22855350323624,467987182950.9832,synthetic
49712866635.01752,39331702.23925915,32,8,2,1.8657924797521395,13.655105519476702,46.69772520618298,212.16571888668832,7281213105839.498,synthetic
2397754331.6812525,77525094.78331926,16,32,2,2.2899629918965836,4.5555887528259715,6.08734384116986,349.40478548491956,1052664962434.922,synthetic
21769322637.037,83978343.81146654,16,16,8,1.8704367864428975,130.86893929314385,23.475434482466934,214.4199832803847,1330755655520.3152,synthetic
63389889198.07877,115480601.55715607,24,32,4,2.390017597666806,114.55616098828128,71.19308584323893,624.7974531932756,2213408293406.8765,synthetic
44667401807.375916,129132411.22528848,4,8,1,1.8089055214261294,356.28733245155087,44.255224345306274,291.5014757261955,125369042733.08661,synthetic
15414472250.556313,87965066.80653608,32,16,8,1.766784927128945,26.27218339403075,18.940141811055256,313.44288939430277,4693777298786.245,synthetic
51261538513.157555,91943315.26995024,12,8,2,1.2756563948728998,166.01482475339384,46.43746648177665,172.43977573822042,617553746652.4912,synthetic
18951897432.835396,17149896.70623926,24,16,16,1.8399021273850849,94.09830664121138,20.69829906094455,129.3207502681139,3222484758217.352,synthetic
49842320326.80237,146448250.64164078,12,16,1,2.180674341935252,65.71604393915905,53.9481221463659,350.1841873150936,758449799153.2659,synthetic
71572927852.89407,138737982.39390093,16,32,8,2.156242419532745,559.0256187489215,66.12028488691803,610.4856328169034,1024252563066.0236,synthetic
49180198945.58488,149078651.87353548,32,16,8,1.2398603203554337,132.0744950637051,52.38772957420156,467.75132336996705,2978936935362.9224,synthetic
58855819315.81643,122842512.53448135,24,16,8,2.0321059511590485,143.08181147806638,71.81076091715039,430.7459027667902,3290750582918.846,synthetic
54557703625.26643,106793960.11153722,8,32,1,1.5514240627865588,312.6643899584952,58.324402961631755,502.13860720991283,174492860004.00854,synthetic
27439901277.68417,90046070.62438834,8,8,2,2.4906598844534855,88.01729864013919,30.026230862561388,217.31079345389514,623511552879.4597,synthetic
65512231756.86358,4632012.068932474,32,32,4,2.287472201170749,58.54230815437706,80.18806272683007,112.18883049922155,4476231554390.148,synthetic
69875898560.75948,80382168.35386555,16,8,8,2.1226313002167867,154.51469954017887,85.7651395900523,135.03546526001088,3617825295260.7637,synthetic
10966540461.342445,18682656.61722877,24,8,8,2.176564794898829,14.559981288963849,17.95597919165011,158.13154291422825,6025579425520.194,synthetic
23264534194.795643,37796522.23075696,16,16,4,2.1241501891403214,46.05627277437243,31.30968570293701,222.95578551576813,2020531214826.4824,synthetic
16925622123.005434,102248189.30842052,4,16,2,2.426057400810432,380.551263612202,18.675538062523792,379.3865797998607,88953177883.82574,synthetic
58824031378.58305,87033418.11040078,12,16,1,2.1467067091049463,70.5965225796559,65.46268400278618,365.2194662201617,833242619170.2341,synthetic
45277158670.17626,62285151.26252196,24,16,16,1.0358344914338524,361.5892646332485,39.25815237890619,228.54500613157,2003473580604.2173,synthetic
27790854373.846725,62871239.665478595,16,32,2,1.1928878649734063,74.50081870609378,30.699082863915745,299.7596599235105,746055006012.2649,synthetic
935331994.2501128,64184988.15948119,16,32,2,1.2935077836546807,2.6378223972600567,2.962811589306194,385.4011637195405,709169802501.9845,synthetic
7119883537.837304,108678650.181115,12,32,8,0.8275590606521779,188.99366290299236,7.947289119912109,600.2637575317897,301380836943.37775,synthetic
5116126864.86419,90435900.8922751,8,32,4,2.0511038751085042,78.27569040435237,7.184009423020823,422.80878817254654,261441417555.59485,synthetic
49473350377.09346,20423473.800296247,8,32,4,1.663367491817367,1264.9199054057253,44.753806759407645,194.97316666539157,156447377152.23096,synthetic
15048202503.110004,29412672.16596296,12,8,4,1.762154555720274,61.663067055411716,14.541830861698884,132.43540270252032,976156602109.1604,synthetic
